invite_id,invite_sent_at,invite_carrier,carrier_response,response_date,is_sold,actual_annual_premium
57044,2020-09-22 16:07:37.837 UTC,Standard,bid_submitted,2020-10-02,TRUE,
52804,2020-09-03 15:46:03.108 UTC,Guardian,bid_submitted,2020-09-15,FALSE,
52803,2020-09-03 15:46:02.630 UTC,Guardian,bid_submitted,2020-09-15,FALSE,
56165,2020-09-17 17:45:41.793 UTC,Anthem,bid_submitted,2020-10-01,TRUE,203379.36
56166,2020-09-17 17:45:43.158 UTC,Lincoln,bid_submitted,2020-10-02,FALSE,182914.56
59635,2020-10-07 18:27:08.084 UTC,Cigna,bid_submitted,2020-10-16,FALSE,192120.24
56168,2020-09-17 17:45:45.855 UTC,Guardian,bid_submitted,2020-10-09,FALSE,198623.04
56169,2020-09-17 17:45:47.357 UTC,MetLife,bid_submitted,2020-10-12,FALSE,182250.24
56170,2020-09-17 17:45:48.733 UTC,Unum,decline_to_bid,2020-10-13,FALSE,179014.08
56167,2020-09-17 17:45:44.467 UTC,Medical Mutual,no_response,,FALSE,
56175,2020-09-17 17:45:51.399 UTC,MetLife,decline_to_bid,2020-10-15,FALSE,
56171,2020-09-17 17:45:49.627 UTC,Anthem,bid_submitted,2020-10-01,TRUE,29441.4
56172,2020-09-17 17:45:50.125 UTC,Lincoln,bid_submitted,2020-10-02,FALSE,37761
56174,2020-09-17 17:45:50.987 UTC,Guardian,bid_submitted,2020-10-09,FALSE,41456.04
56176,2020-09-17 17:45:51.815 UTC,Unum,decline_to_bid,2020-10-13,FALSE,31056.96
56173,2020-09-17 17:45:50.549 UTC,Medical Mutual,no_response,,FALSE,
56116,2020-09-17 17:45:08.668 UTC,Guardian,decline_to_bid,2020-10-09,FALSE,
56117,2020-09-17 17:45:09.790 UTC,MetLife,decline_to_bid,2020-10-09,FALSE,
56111,2020-09-17 17:45:03.276 UTC,Anthem,bid_submitted,2020-10-22,FALSE,2831.4
56113,2020-09-17 17:45:05.377 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,2831.4
56115,2020-09-17 17:45:07.588 UTC,Cigna,bid_submitted,2020-10-23,FALSE,3267
56118,2020-09-17 17:45:10.781 UTC,Hartford,bid_submitted,2020-10-15,FALSE,5227.2
56119,2020-09-17 17:45:11.846 UTC,Unum,bid_submitted,2020-10-13,FALSE,2395.8
56112,2020-09-17 17:45:04.306 UTC,UnitedHealthcare,no_response,,FALSE,
56114,2020-09-17 17:45:06.488 UTC,Medical Mutual,no_response,,FALSE,
56125,2020-09-17 17:45:16.232 UTC,Guardian,decline_to_bid,2020-10-09,FALSE,
56126,2020-09-17 17:45:16.868 UTC,MetLife,decline_to_bid,2020-10-09,FALSE,
56120,2020-09-17 17:45:12.773 UTC,Anthem,bid_submitted,2020-10-22,FALSE,71580.36
56122,2020-09-17 17:45:14.248 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,71580.36
56124,2020-09-17 17:45:15.592 UTC,Cigna,bid_submitted,2020-10-23,FALSE,71580.36
56127,2020-09-17 17:45:17.494 UTC,Hartford,bid_submitted,2020-10-15,FALSE,71369.64
56128,2020-09-17 17:45:18.149 UTC,Unum,bid_submitted,2020-10-13,FALSE,51797.52
56121,2020-09-17 17:45:13.543 UTC,UnitedHealthcare,no_response,,FALSE,
56123,2020-09-17 17:45:14.939 UTC,Medical Mutual,no_response,,FALSE,
56129,2020-09-17 17:45:18.603 UTC,Anthem,decline_to_bid,2020-10-22,FALSE,
56134,2020-09-17 17:45:20.215 UTC,Guardian,decline_to_bid,2020-10-09,FALSE,
56135,2020-09-17 17:45:20.524 UTC,MetLife,decline_to_bid,2020-10-09,FALSE,
56131,2020-09-17 17:45:19.250 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,93169.56
56133,2020-09-17 17:45:19.886 UTC,Cigna,bid_submitted,2020-10-23,FALSE,121120.44
56136,2020-09-17 17:45:20.842 UTC,Hartford,bid_submitted,2020-10-15,FALSE,132478.2
56137,2020-09-17 17:45:21.209 UTC,Unum,bid_submitted,2020-10-13,FALSE,122478.24
56130,2020-09-17 17:45:18.930 UTC,UnitedHealthcare,no_response,,FALSE,
56132,2020-09-17 17:45:19.569 UTC,Medical Mutual,no_response,,FALSE,
56138,2020-09-17 17:45:21.991 UTC,Anthem,decline_to_bid,2020-10-22,FALSE,
56143,2020-09-17 17:45:27.848 UTC,Guardian,decline_to_bid,2020-10-09,FALSE,
56144,2020-09-17 17:45:29.046 UTC,MetLife,decline_to_bid,2020-10-09,FALSE,
56140,2020-09-17 17:45:24.262 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,81527.52
56142,2020-09-17 17:45:26.514 UTC,Cigna,bid_submitted,2020-10-23,FALSE,57353.4
56145,2020-09-17 17:45:30.185 UTC,Hartford,bid_submitted,2020-10-15,FALSE,64171.56
56146,2020-09-17 17:45:31.329 UTC,Unum,bid_submitted,2020-10-13,FALSE,73763.4
56139,2020-09-17 17:45:23.140 UTC,UnitedHealthcare,no_response,,FALSE,
56141,2020-09-17 17:45:25.399 UTC,Medical Mutual,no_response,,FALSE,
56155,2020-09-17 17:45:35.191 UTC,Unum,decline_to_bid,2020-10-13,FALSE,
56147,2020-09-17 17:45:32.188 UTC,Anthem,bid_submitted,2020-10-22,FALSE,26918.04
56149,2020-09-17 17:45:32.966 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,28030.56
56151,2020-09-17 17:45:33.708 UTC,Cigna,bid_submitted,2020-10-05,FALSE,26626.68
56152,2020-09-17 17:45:34.091 UTC,Guardian,bid_submitted,2020-10-09,FALSE,25346.52
56153,2020-09-17 17:45:34.457 UTC,MetLife,bid_submitted,2020-10-12,FALSE,23287.08
56154,2020-09-17 17:45:34.823 UTC,Hartford,bid_submitted,2020-09-28,FALSE,24250.2
56148,2020-09-17 17:45:32.585 UTC,UnitedHealthcare,no_response,,FALSE,
56150,2020-09-17 17:45:33.347 UTC,Medical Mutual,no_response,,FALSE,
56156,2020-09-17 17:45:35.687 UTC,Anthem,bid_submitted,2020-10-22,FALSE,48574.92
56158,2020-09-17 17:45:37.001 UTC,Lincoln,bid_submitted,2020-10-06,TRUE,40826.88
56160,2020-09-17 17:45:38.271 UTC,Cigna,bid_submitted,2020-10-05,FALSE,38979.84
56161,2020-09-17 17:45:38.909 UTC,Guardian,bid_submitted,2020-10-09,FALSE,38734.8
56162,2020-09-17 17:45:39.550 UTC,MetLife,bid_submitted,2020-10-12,FALSE,32236.2
56163,2020-09-17 17:45:40.192 UTC,Hartford,bid_submitted,2020-09-28,FALSE,44726.4
56164,2020-09-17 17:45:40.819 UTC,Unum,bid_submitted,2020-10-13,FALSE,25854
56157,2020-09-17 17:45:36.366 UTC,UnitedHealthcare,no_response,,FALSE,
56159,2020-09-17 17:45:37.629 UTC,Medical Mutual,no_response,,FALSE,
52614,2020-09-02 17:21:00.955 UTC,Unum,decline_to_bid,2020-09-17,FALSE,
52610,2020-09-02 17:20:57.950 UTC,Anthem,bid_submitted,2020-10-02,FALSE,47224.44
52611,2020-09-02 17:20:58.709 UTC,Lincoln,bid_submitted,2020-09-15,FALSE,44861.28
52613,2020-09-02 17:21:00.226 UTC,Guardian,bid_submitted,2020-12-08,TRUE,43918.44
52635,2020-09-02 17:22:13.089 UTC,MetLife,bid_submitted,2020-09-30,FALSE,54700.44
52619,2020-09-02 17:21:03.246 UTC,Unum,decline_to_bid,2020-09-17,FALSE,
52615,2020-09-02 17:21:01.549 UTC,Anthem,bid_submitted,2020-09-25,FALSE,10965.48
52616,2020-09-02 17:21:01.990 UTC,Lincoln,bid_submitted,2020-09-15,FALSE,10223.04
52618,2020-09-02 17:21:02.844 UTC,Guardian,bid_submitted,2020-12-08,TRUE,10196.64
52636,2020-09-02 17:22:13.870 UTC,MetLife,bid_submitted,2020-09-29,FALSE,11919.96
52620,2020-09-02 17:21:03.576 UTC,Anthem,bid_submitted,2020-09-11,FALSE,10708.68
52621,2020-09-02 17:21:03.854 UTC,Lincoln,bid_submitted,2020-09-15,FALSE,14710.92
52623,2020-09-02 17:21:04.419 UTC,Guardian,bid_submitted,2020-12-08,TRUE,12980.16
52624,2020-09-02 17:21:04.708 UTC,Unum,bid_submitted,2020-09-17,FALSE,16117.08
52637,2020-09-02 17:22:14.285 UTC,MetLife,bid_submitted,2020-09-15,FALSE,11790.24
52625,2020-09-02 17:21:05.039 UTC,Anthem,bid_submitted,2020-09-11,FALSE,5565.6
52626,2020-09-02 17:21:05.430 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,5575.32
52628,2020-09-02 17:21:06.234 UTC,Guardian,bid_submitted,2020-12-08,TRUE,5575.32
52629,2020-09-02 17:21:06.645 UTC,Unum,bid_submitted,2020-09-17,FALSE,5575.32
52638,2020-09-02 17:22:14.693 UTC,MetLife,bid_submitted,2020-09-29,FALSE,5067.72
52630,2020-09-02 17:21:07.310 UTC,Anthem,bid_submitted,2020-09-11,FALSE,30901.2
52631,2020-09-02 17:21:08.466 UTC,Lincoln,bid_submitted,2020-09-15,FALSE,37081.44
52633,2020-09-02 17:21:10.789 UTC,Guardian,bid_submitted,2020-12-08,TRUE,34696.08
52634,2020-09-02 17:21:11.906 UTC,Unum,bid_submitted,2020-09-17,FALSE,39033.12
52639,2020-09-02 17:22:15.529 UTC,MetLife,bid_submitted,2020-09-29,FALSE,49116.6
56913,2020-09-21 22:32:56.027 UTC,Anthem,bid_submitted,2020-10-08,FALSE,140207.64
56914,2020-09-21 22:32:57.288 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,140207.64
56915,2020-09-21 22:32:58.502 UTC,Delta Dental,bid_submitted,2020-10-08,FALSE,127001.76
56916,2020-09-21 22:32:59.895 UTC,Lincoln,bid_submitted,2020-10-08,FALSE,158168.04
56917,2020-09-21 22:33:01.255 UTC,Guardian,bid_submitted,2020-11-09,TRUE,145885.68
56918,2020-09-21 22:33:02.688 UTC,MetLife,bid_submitted,2020-10-14,FALSE,150517.44
56919,2020-09-21 22:33:03.985 UTC,Unum,bid_submitted,2020-10-08,FALSE,127022.76
57033,2020-09-22 14:56:03.998 UTC,Medical Mutual,bid_submitted,2020-10-26,FALSE,140207.64
56920,2020-09-21 22:33:04.845 UTC,Anthem,bid_submitted,2020-09-28,FALSE,21938.76
56921,2020-09-21 22:33:05.362 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,19717.68
56922,2020-09-21 22:33:05.806 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,17422.92
56923,2020-09-21 22:33:06.250 UTC,Guardian,bid_submitted,2020-11-09,TRUE,20142.72
56924,2020-09-21 22:33:06.689 UTC,MetLife,bid_submitted,2020-10-14,FALSE,25602.48
56925,2020-09-21 22:33:07.257 UTC,Unum,bid_submitted,2020-10-06,FALSE,19717.68
57034,2020-09-22 14:56:04.836 UTC,Medical Mutual,bid_submitted,2020-10-26,FALSE,26517.96
56931,2020-09-21 22:33:09.112 UTC,MetLife,decline_to_bid,2020-10-14,FALSE,
56926,2020-09-21 22:33:07.599 UTC,Anthem,bid_submitted,2020-09-28,FALSE,24392.88
56927,2020-09-21 22:33:07.920 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,29136
56928,2020-09-21 22:33:08.237 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,27103.2
56929,2020-09-21 22:33:08.525 UTC,Cigna,bid_submitted,2020-10-23,FALSE,22360.2
56930,2020-09-21 22:33:08.819 UTC,Guardian,bid_submitted,2020-11-09,TRUE,28232.52
56932,2020-09-21 22:33:09.399 UTC,Unum,bid_submitted,2020-10-06,FALSE,28006.68
56954,2020-09-21 22:35:15.186 UTC,Hartford,bid_submitted,2020-10-07,FALSE,27555
57035,2020-09-22 14:56:05.171 UTC,Medical Mutual,bid_submitted,2020-10-05,FALSE,34330.8
56938,2020-09-21 22:33:11.621 UTC,MetLife,decline_to_bid,2020-10-14,FALSE,
56933,2020-09-21 22:33:09.724 UTC,Anthem,bid_submitted,2020-09-28,FALSE,16487.76
56934,2020-09-21 22:33:10.087 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,16487.76
56935,2020-09-21 22:33:10.483 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,16487.76
56936,2020-09-21 22:33:10.854 UTC,Cigna,bid_submitted,2020-10-05,FALSE,16487.76
56937,2020-09-21 22:33:11.237 UTC,Guardian,bid_submitted,2020-10-05,TRUE,16487.76
56939,2020-09-21 22:33:11.993 UTC,Unum,bid_submitted,2020-10-06,FALSE,16487.76
56955,2020-09-21 22:35:15.524 UTC,Hartford,bid_submitted,2020-10-07,FALSE,16487.76
57036,2020-09-22 14:56:05.487 UTC,Medical Mutual,bid_submitted,2020-10-05,FALSE,16487.76
56945,2020-09-21 22:33:16.402 UTC,MetLife,decline_to_bid,2020-10-14,FALSE,
56940,2020-09-21 22:33:12.530 UTC,Anthem,bid_submitted,2020-09-28,FALSE,43782.24
56941,2020-09-21 22:33:13.307 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,46823.64
56942,2020-09-21 22:33:14.085 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,42451.56
56943,2020-09-21 22:33:14.837 UTC,Cigna,bid_submitted,2020-10-05,FALSE,36748.92
56944,2020-09-21 22:33:15.611 UTC,Guardian,bid_submitted,2020-11-09,TRUE,43402.56
56946,2020-09-21 22:33:17.179 UTC,Unum,bid_submitted,2020-11-03,FALSE,45302.88
56956,2020-09-21 22:35:16.037 UTC,Hartford,bid_submitted,2020-10-07,FALSE,51140.16
57037,2020-09-22 14:56:06.007 UTC,Medical Mutual,bid_submitted,2020-10-05,FALSE,55757.88
56952,2020-09-21 22:33:19.920 UTC,MetLife,decline_to_bid,2020-10-14,FALSE,
56947,2020-09-21 22:33:17.836 UTC,Anthem,bid_submitted,2020-09-28,FALSE,31895.28
56948,2020-09-21 22:33:18.252 UTC,UnitedHealthcare,bid_submitted,2020-11-03,FALSE,42906.72
56949,2020-09-21 22:33:18.667 UTC,Lincoln,bid_submitted,2020-09-29,FALSE,37970.52
56950,2020-09-21 22:33:19.081 UTC,Cigna,bid_submitted,2020-10-06,FALSE,42400.44
56951,2020-09-21 22:33:19.498 UTC,Guardian,bid_submitted,2020-11-09,TRUE,37970.52
56953,2020-09-21 22:33:20.363 UTC,Unum,bid_submitted,2020-10-06,FALSE,35439.12
56957,2020-09-21 22:35:16.666 UTC,Hartford,bid_submitted,2020-10-19,FALSE,36704.88
57038,2020-09-22 14:56:06.654 UTC,Medical Mutual,bid_submitted,2020-10-05,FALSE,43033.32
60330,2020-10-13 12:55:17.174 UTC,Standard,bid_submitted,2020-10-13,FALSE,
60331,2020-10-13 12:55:17.693 UTC,Standard,bid_submitted,2020-10-13,FALSE,
60332,2020-10-13 12:55:18.055 UTC,Standard,bid_submitted,2020-10-13,FALSE,
27651,2020-02-12 13:00:27.368 UTC,Guardian,decline_to_bid,2020-02-24,FALSE,
27645,2020-02-12 13:00:21.570 UTC,Lincoln,bid_submitted,2020-02-12,FALSE,6337.8
27646,2020-02-12 13:00:22.562 UTC,OneAmerica,bid_submitted,2020-02-26,TRUE,4902.48
27647,2020-02-12 13:00:23.585 UTC,Mutual Of Omaha,bid_submitted,2020-02-25,FALSE,5352.48
27648,2020-02-12 13:00:24.546 UTC,Reliance Standard,bid_submitted,2020-02-25,FALSE,6107.88
27649,2020-02-12 13:00:25.498 UTC,Standard,bid_submitted,2020-02-13,FALSE,5071.2
27650,2020-02-12 13:00:26.433 UTC,Anthem,no_response,,FALSE,
27658,2020-02-12 13:00:33.627 UTC,Guardian,decline_to_bid,2020-02-24,FALSE,
27652,2020-02-12 13:00:28.337 UTC,Lincoln,bid_submitted,2020-02-12,FALSE,2006.64
27653,2020-02-12 13:00:29.267 UTC,OneAmerica,bid_submitted,2020-02-26,TRUE,1537.2
27654,2020-02-12 13:00:30.201 UTC,Mutual Of Omaha,bid_submitted,2020-02-24,FALSE,1726.44
27655,2020-02-12 13:00:31.104 UTC,Reliance Standard,bid_submitted,2020-02-19,FALSE,1874.4
27656,2020-02-12 13:00:31.999 UTC,Standard,bid_submitted,2020-02-13,FALSE,1488
27657,2020-02-12 13:00:32.821 UTC,Anthem,no_response,,FALSE,
27665,2020-02-12 13:00:45.764 UTC,Guardian,decline_to_bid,2020-02-24,FALSE,
27659,2020-02-12 13:00:34.516 UTC,Lincoln,bid_submitted,2020-02-12,FALSE,3688.68
27660,2020-02-12 13:00:36.411 UTC,OneAmerica,bid_submitted,2020-02-26,TRUE,1876.68
27661,2020-02-12 13:00:38.332 UTC,Mutual Of Omaha,bid_submitted,2020-02-24,FALSE,3119.04
27662,2020-02-12 13:00:40.173 UTC,Reliance Standard,bid_submitted,2020-02-19,FALSE,1760.04
27663,2020-02-12 13:00:42.080 UTC,Standard,bid_submitted,2020-02-13,FALSE,2716.8
27664,2020-02-12 13:00:43.899 UTC,Anthem,no_response,,FALSE,
27672,2020-02-12 13:00:51.192 UTC,Guardian,decline_to_bid,2020-02-24,FALSE,
27666,2020-02-12 13:00:47.478 UTC,Lincoln,bid_submitted,2020-02-12,FALSE,487.92
27667,2020-02-12 13:00:48.092 UTC,OneAmerica,bid_submitted,2020-02-26,TRUE,487.92
27668,2020-02-12 13:00:48.709 UTC,Mutual Of Omaha,bid_submitted,2020-02-24,FALSE,418.2
27669,2020-02-12 13:00:49.359 UTC,Reliance Standard,bid_submitted,2020-02-19,FALSE,487.92
27670,2020-02-12 13:00:49.977 UTC,Standard,bid_submitted,2020-02-13,FALSE,418.2
27671,2020-02-12 13:00:50.575 UTC,Anthem,no_response,,FALSE,
30055,2020-04-07 20:47:19.405 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,10211.76
30056,2020-04-07 20:47:20.465 UTC,Principal,bid_submitted,2020-04-23,FALSE,9017.16
30057,2020-04-07 20:47:21.516 UTC,Dearborn Group,bid_submitted,2020-04-29,TRUE,7899.72
30058,2020-04-07 20:47:22.578 UTC,MetLife,bid_submitted,2020-04-20,FALSE,8015.28
30059,2020-04-07 20:47:23.640 UTC,Guardian,bid_submitted,2020-04-17,FALSE,9055.68
30060,2020-04-07 20:47:24.699 UTC,UnitedHealthcare,bid_submitted,2020-04-21,FALSE,6551.04
30081,2020-04-07 20:48:41.291 UTC,Mutual Of Omaha,bid_submitted,2020-04-20,FALSE,3468.24
30061,2020-04-07 20:47:25.731 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,40934.76
30062,2020-04-07 20:47:26.674 UTC,Principal,bid_submitted,2020-04-23,FALSE,40934.76
30063,2020-04-07 20:47:27.635 UTC,Dearborn Group,bid_submitted,2020-04-29,TRUE,40934.76
30064,2020-04-07 20:47:28.612 UTC,MetLife,bid_submitted,2020-04-20,FALSE,40965.96
30065,2020-04-07 20:47:29.571 UTC,Guardian,bid_submitted,2020-04-17,FALSE,40934.76
30066,2020-04-07 20:47:30.653 UTC,UnitedHealthcare,bid_submitted,2020-04-21,FALSE,40934.76
30082,2020-04-07 20:48:42.388 UTC,Mutual Of Omaha,bid_submitted,2020-04-28,FALSE,
31697,2020-04-27 17:28:23.683 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31701,2020-04-27 17:28:24.810 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31696,2020-04-27 17:28:23.390 UTC,Lincoln,bid_submitted,2020-06-03,FALSE,200.88
31698,2020-04-27 17:28:23.958 UTC,Prudential,bid_submitted,2020-06-03,FALSE,200.88
31699,2020-04-27 17:28:24.241 UTC,Reliance Standard,bid_submitted,2020-06-02,FALSE,200.88
31700,2020-04-27 17:28:24.519 UTC,Standard,bid_submitted,2020-05-04,FALSE,200.88
31702,2020-04-27 17:28:25.086 UTC,Cigna,bid_submitted,2020-06-03,FALSE,100.08
45090,2020-08-06 20:44:32.316 UTC,Symetra,bid_submitted,2020-08-19,TRUE,200.88
30073,2020-04-07 20:47:37.417 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,22816.92
30074,2020-04-07 20:47:39.608 UTC,Principal,bid_submitted,2020-04-23,FALSE,27165.36
30075,2020-04-07 20:47:41.545 UTC,Dearborn Group,bid_submitted,2020-04-29,TRUE,22816.92
30076,2020-04-07 20:47:43.500 UTC,MetLife,bid_submitted,2020-04-20,FALSE,18293.64
30077,2020-04-07 20:47:45.432 UTC,Guardian,bid_submitted,2020-04-17,FALSE,12930.72
30078,2020-04-07 20:47:47.296 UTC,UnitedHealthcare,bid_submitted,2020-04-22,FALSE,22816.92
30084,2020-04-07 20:48:44.320 UTC,Mutual Of Omaha,bid_submitted,2020-04-20,FALSE,17115.96
30050,2020-04-07 20:47:12.670 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,13567.2
30051,2020-04-07 20:47:14.004 UTC,Principal,bid_submitted,2020-04-23,FALSE,13001.52
30052,2020-04-07 20:47:15.297 UTC,Dearborn Group,bid_submitted,2020-04-29,TRUE,15903
30053,2020-04-07 20:47:16.626 UTC,MetLife,bid_submitted,2020-04-20,FALSE,13477.32
30054,2020-04-07 20:47:17.918 UTC,Guardian,bid_submitted,2020-04-17,FALSE,12890.4
30080,2020-04-07 20:48:39.961 UTC,Mutual Of Omaha,bid_submitted,2020-04-20,FALSE,10846.32
30045,2020-04-07 20:46:48.618 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,87929.04
30046,2020-04-07 20:46:53.222 UTC,Principal,bid_submitted,2020-04-23,FALSE,83638.8
30047,2020-04-07 20:46:57.814 UTC,Dearborn Group,bid_submitted,2020-05-04,TRUE,98384.16
30048,2020-04-07 20:47:02.606 UTC,MetLife,bid_submitted,2020-04-20,FALSE,77378.64
30049,2020-04-07 20:47:07.892 UTC,Guardian,bid_submitted,2020-04-17,FALSE,76136.52
30079,2020-04-07 20:48:35.157 UTC,Mutual Of Omaha,bid_submitted,2020-04-20,FALSE,74736.96
31823,2020-04-27 17:29:43.965 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31827,2020-04-27 17:29:44.925 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31822,2020-04-27 17:29:43.722 UTC,Lincoln,bid_submitted,2020-06-03,FALSE,
31824,2020-04-27 17:29:44.206 UTC,Prudential,bid_submitted,2020-06-03,FALSE,
31825,2020-04-27 17:29:44.455 UTC,Reliance Standard,bid_submitted,2020-06-01,FALSE,
31826,2020-04-27 17:29:44.691 UTC,Standard,bid_submitted,2020-05-04,FALSE,
31828,2020-04-27 17:29:45.197 UTC,Cigna,bid_submitted,2020-06-03,FALSE,
45107,2020-08-06 20:44:44.287 UTC,Symetra,bid_submitted,2020-08-19,TRUE,
30067,2020-04-07 20:47:32.184 UTC,Lincoln,decline_to_bid,2020-04-28,FALSE,33627.12
30068,2020-04-07 20:47:33.040 UTC,Principal,bid_submitted,2020-04-23,FALSE,33627.12
30069,2020-04-07 20:47:33.882 UTC,Dearborn Group,bid_submitted,2020-04-29,TRUE,33627.12
30070,2020-04-07 20:47:34.722 UTC,MetLife,bid_submitted,2020-04-20,FALSE,26735.64
30071,2020-04-07 20:47:35.592 UTC,Guardian,bid_submitted,2020-04-17,FALSE,28071.12
30072,2020-04-07 20:47:36.496 UTC,UnitedHealthcare,bid_submitted,2020-04-22,FALSE,33410.88
30083,2020-04-07 20:48:43.378 UTC,Mutual Of Omaha,bid_submitted,2020-04-20,FALSE,20991.24
31963,2020-04-27 17:31:09.018 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31967,2020-04-27 17:31:12.767 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31962,2020-04-27 17:31:08.095 UTC,Lincoln,bid_submitted,2020-08-27,FALSE,8132.88
31964,2020-04-27 17:31:09.941 UTC,Prudential,bid_submitted,2020-06-03,FALSE,8132.88
31965,2020-04-27 17:31:10.933 UTC,Reliance Standard,bid_submitted,2020-06-04,FALSE,8151.84
31966,2020-04-27 17:31:11.837 UTC,Standard,bid_submitted,2020-08-14,FALSE,7279.8
31968,2020-04-27 17:31:13.685 UTC,Cigna,bid_submitted,2020-06-03,FALSE,7715.76
45127,2020-08-06 20:44:56.769 UTC,Symetra,bid_submitted,2020-08-27,TRUE,6426.72
31732,2020-04-27 17:28:36.657 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31736,2020-04-27 17:28:37.402 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31731,2020-04-27 17:28:36.473 UTC,Lincoln,bid_submitted,2020-06-03,FALSE,1771.44
31733,2020-04-27 17:28:36.842 UTC,Prudential,bid_submitted,2020-06-03,FALSE,1379.4
31734,2020-04-27 17:28:37.024 UTC,Reliance Standard,bid_submitted,2020-06-01,FALSE,1771.44
31735,2020-04-27 17:28:37.212 UTC,Standard,bid_submitted,2020-05-28,FALSE,1771.44
31737,2020-04-27 17:28:37.582 UTC,Cigna,bid_submitted,2020-06-03,FALSE,1771.44
45094,2020-08-06 20:44:33.740 UTC,Symetra,bid_submitted,2020-08-19,TRUE,1771.44
31606,2020-04-27 17:27:04.829 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31610,2020-04-27 17:27:06.319 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31605,2020-04-27 17:27:04.438 UTC,Lincoln,bid_submitted,2020-08-27,FALSE,2021.88
31607,2020-04-27 17:27:05.199 UTC,Prudential,bid_submitted,2020-06-29,FALSE,3183.48
31608,2020-04-27 17:27:05.602 UTC,Reliance Standard,bid_submitted,2020-06-04,FALSE,3871.8
31609,2020-04-27 17:27:05.943 UTC,Standard,bid_submitted,2020-08-14,FALSE,3011.4
31611,2020-04-27 17:27:06.669 UTC,Cigna,bid_submitted,2020-06-03,FALSE,3699.72
45077,2020-08-06 20:44:21.126 UTC,Symetra,bid_submitted,2020-08-27,TRUE,2796.36
31893,2020-04-27 17:30:22.643 UTC,Mutual Of Omaha,decline_to_bid,2020-05-20,FALSE,
31897,2020-04-27 17:30:24.382 UTC,Sun Life,decline_to_bid,2020-06-04,FALSE,
31892,2020-04-27 17:30:22.214 UTC,Lincoln,bid_submitted,2020-08-27,FALSE,7023.36
31894,2020-04-27 17:30:23.100 UTC,Prudential,bid_submitted,2020-06-03,FALSE,7889.28
31895,2020-04-27 17:30:23.528 UTC,Reliance Standard,bid_submitted,2020-06-04,FALSE,7504.44
31896,2020-04-27 17:30:23.960 UTC,Standard,bid_submitted,2020-05-27,FALSE,7889.28
31898,2020-04-27 17:30:24.810 UTC,Cigna,bid_submitted,2020-06-03,FALSE,7889.28
45117,2020-08-06 20:44:49.982 UTC,Symetra,bid_submitted,2020-08-27,TRUE,5926.56
40665,2020-07-23 00:07:42.658 UTC,Lincoln,decline_to_bid,2020-07-29,FALSE,
40667,2020-07-23 00:07:44.410 UTC,MetLife,decline_to_bid,2020-08-04,FALSE,
40668,2020-07-23 00:07:45.369 UTC,Mutual Of Omaha,decline_to_bid,2020-08-18,FALSE,
40670,2020-07-23 00:07:47.347 UTC,Sun Life,decline_to_bid,2020-08-27,FALSE,
40663,2020-07-23 00:07:40.643 UTC,Principal,bid_submitted,2020-08-19,FALSE,
66071,2021-02-10 20:16:03.586 UTC,Cigna,bid_submitted,2021-02-15,TRUE,
40666,2020-07-23 00:07:43.578 UTC,Guardian,bid_submitted,2020-08-31,FALSE,
40669,2020-07-23 00:07:46.448 UTC,Standard,bid_submitted,2020-07-28,FALSE,
40664,2020-07-23 00:07:41.542 UTC,Blue Cross Blue Shield,no_response,,FALSE,
40671,2020-07-23 00:07:47.923 UTC,Principal,decline_to_bid,2020-08-19,FALSE,
